id,athlete_id
1418881498774659077,130576
1418881486019776513,130576
1418881468311425034,130576
1418881429841321984,130576
1418881427664523271,130576
1418881423826558976,130576
1418881412602769417,130576
1418881350522839044,130576
1418881308500107279,130576
1418881234621566982,130576
1418881218091888643,132107
1418881209577394176,130576
1418881198542176263,130576
1418881171488919557,130576
1418881155647131652,130576
1418881128224727041,130576
1418881123933884420,130576
1418881116099039234,130576
1418881019197992966,130576
1418880967175987200,130576
1418880932661108743,130576
1418880870052679682,130576
1418880855028686854,130576
1418880808757219340,130576
1418880804344799242,130576
1418880803535163392,130576
1418880802255949835,130576
1418880798363688967,130576
1418880780806279169,130576
1418880695225704451,130576
1418880639617540096,130576
1418880621275922433,130576
1418880601348722689,130576
1418880577822941184,130576
1418880555970617344,130576
1418880517840179201,130576
1418880457765179397,142903
1418880420951830539,130576
1418880419685183492,130576
1418880346100314127,130576
1418880346087739392,130576
1418880234653319168,147660
1418880203330260992,130576
1418880108094427138,130576
1418880106903265286,130576
1418880067128729606,130576
1418879961881059332,130576
1418879952322170885,130576
1418879939676360708,130576
1418879927437438985,130576
1418879876686356485,130576
1418879850719424520,130576
1418879818981122054,130576
1418879722235236352,130576
1418879644963676162,130576
1418879642187010050,130576
1418879599329484800,130576
1418879582560784391,130576
1418879581533085696,130576
1418879575426273280,130576
1418879572859293699,130576
1418879501736431617,130576
1418879430949285895,130576
1418879428206239744,130576
1418879421705072647,130576
1418879397130604546,2101911
1418879385147482126,130576
1418879316897767424,130576
1418879273046364166,130576
1418879222584647683,130576
1418879196210806794,130576
1418879195497779201,130576
1418879192389795849,130576
1418879190561136643,147660
1418879146344783874,130576
1418879125708705792,130576
1418879118494609408,130576
1418879099666305036,130576
1418879069383499781,130576
1418879049930141696,130576
1418879041969475586,130576
1418879025703833600,130576
1418878980774666249,147660
1418878856480559111,130576
1418878706487943168,130576
1418878691757670408,130576
1418878666780577794,130576
1418878649642717186,130576
1418878637865066507,130576
1418878633138085890,130576
1418878630675968000,130576
1418878578498801664,130576
1418878558600978432,130576
1418878544495714312,130576
1418878537046634499,130576
1418878473712504832,130576
1418878464795545605,130576
1418878422009499648,130576
1418878344460918789,130576
1418878319450333193,130576
1418878313817333761,145054
1418878300836016143,130576
1418878265423433732,145054
1418878239628537861,130576
1418878232506650626,130576
1418878216031383558,130576
1418878209509232647,130576
1418878191393980416,130576
1418878148331122692,130576
1418878132245995524,145054
1418878070556135426,130576
1418878043523792897,130576
1418877946794713088,130576
1418877938628399104,130576
1418877926569693184,142266
1418877918537682944,130576
1418877879715303428,130576
1418877869539926029,120770
1418877862468198400,130576
1418877847184318468,130576
1418877835423387659,130576
1418877818008702976,130576
1418877795464368128,130576
1418877787277041669,144735
1418877777818832903,130576
1418877645408935942,130576
1418877617541992454,130576
1418877605890170884,130576
1418877605583933440,130576
1418877587506479107,145054
1418877584083980294,130576
1418877573287845892,130576
1418877556372037632,130576
1418877542346510344,130576
1418877540173811715,130576
1418877525590151172,130576
1418877487224872966,130576
1418877464495812608,143741
1418877464495812608,130571
1418877442769530888,130576
1418877397894537216,130576
1418877387006222336,130576
1418877373714337792,130576
1418877366487580672,2503221
1418877362364628994,130576
1418877353346875398,130576
1418877310938361862,130576
1418877248946544640,130576
1418877232978743296,130576
1418877222203674637,130576
1418877198723960834,130576
1418877166671081472,130576
1418877159419097093,130576
1418877123914190848,2503221
1418877077596561410,130576
1418877012417077250,130576
1418876981341392896,130576
1418876962039386115,130576
1418876935300599808,130576
1418876927729971207,130576
1418876807600824321,145054
1418876791712800769,130576
1418876736457093125,130576
1418876713308729350,130576
1418876708418203660,130576
1418876704374857735,130576
1418876638180294665,130576
1418876636842319882,130576
1418876589346115584,130576
1418876536162238465,130576
1418876531879915522,130576
1418876525248761857,130576
1418876484467445762,130576
1418876475365748737,130576
1418876467686121473,130576
1418876464418725891,130576
1418876443463933960,130576
1418876403735486472,130576
1418876390632423425,130576
1418876390166908931,130576
1418876338790875138,130576
1418876324551217154,130576
1418876322676367363,130576
1418876312597446667,130576
1418876221828513798,130576
1418876207387627530,130576
1418876193139564544,130576
1418876098750803968,130576
1418876085308207105,130576
1418876078500765705,130576
1418876057734746121,130576
1418876057613062144,130576
1418875953732784137,130576
1418875931087843332,130576
1418875920123928576,130576
1418875898808442889,130576
1418875878314897408,130576
1418875852377448452,130576
1418875842680213505,130576
1418875816730152963,130576
1418875796966551558,130576
1418875785230831619,130576
1418875665919537152,130576
1418875629563518982,130576
1418875569358376970,130576
1418875508884967427,130576
1418875495811330048,130576
1418875483270389765,130576
1418875357051109381,130576
1418875353532088323,130576
1418875311480057861,130576
1418875263384006669,130576
1418875250079641600,130576
1418875189518024704,130576
1418875167887998978,130576
1418875135071637504,130575
1418874998517862402,130576
1418874911364304896,130576
1418874885858811911,130576
1418874851612372992,130576
1418874846742777857,130576
1418874824647225354,130576
1418874807362404353,130576
1418874771824066566,130576
1418874771752636416,130576
1418874744674394113,130576
1418874683961839619,130576
1418874654769418246,130576
1418874563329417224,130576
1418874556404613120,130576
1418874519440269315,130576
1418874497243942915,130576
1418874489111187457,130576
1418874426305699844,130576
1418874399600562177,130576
1418874350124474368,130576
1418874350082527232,130576
1418874340494528533,130576
1418874331975852033,130576
1418874320345042947,130576
1418874299453218820,130576
1418874254544756741,130576
1418874224475783179,130576
1418874163129896971,130576
1418874076156899334,130576
1418874076039303169,130576
1418874061086552064,130576
1418873964286418949,130576
1418873957684584449,130576
1418873934364225537,130576
1418873896963649536,130576
1418873862394028032,130576
1418873861311979524,130576
1418873832329388035,130576
1418873772887654410,130576
1418873748124536838,130576
1418873680592084992,130576
1418873596433207296,142266
1418873593769955335,130576
1418873559762538497,130576
1418873539722104843,130576
1418873510013902851,130576
1418873494499172356,130576
1418873493744234496,130576
1418873479538020359,130576
1418873452858069006,130576
1418873395622686722,130576
1418873392858607624,130576
1418873327821729796,130576
1418873301716324358,130576
1418873255595847686,130575
1418873223664578563,130576
1418873208518979593,130576
1418873201661251587,130576
1418873176856137734,130576
1418873156475912192,130576
1418873128818728960,144735
1418873119272443904,130576
1418873093393567744,130576
1418873092068216833,130576
1418873068424925190,130576
1418873060954976256,130576
1418873060954976256,130576
1418873046304182283,130576
1418873034555932685,130576
1418872795379994629,130576
1418872784147652608,130576
1418872776815828993,130576
1418872767416578048,130576
1418872762421100547,130576
1418872762421100547,130576
1418872690895638534,130576
1418872682519531520,130575
1418872661099393031,130576
1418872627293270019,130576
1418872563925663752,130576
1418872528538320898,130576
1418872522595049479,130576
1418872504114876419,130576
1418872468110991369,130576
1418872352230854668,130576
1418872338771230728,130576
1418872288204652544,2503221
1418872212354785280,130576
1418872078732722176,130576
1418872070772039685,130576
1418872070516187142,130576
1418872033648119808,130576
1418872032163471368,130576
1418872022835384322,130576
1418872014648008704,130576
1418871926941003783,143928
1418871827741487109,130576
1418871814168760321,130576
1418871768694013959,130576
1418871676540919808,130576
1418871670597632000,130576
1418871590624890883,130576
1418871589597290498,130576
1418871559280803848,130576
1418871548958625799,130576
1418871542176485390,130576
1418871530520416257,146565
1418871517497147395,130576
1418871475466035204,130576
1418871398391377920,130576
1418871335816736774,130576
1418871293089390597,130576
1418871293089390597,130576
1418871239809060869,130576
1418871229944041484,130576
1418871207978483717,2101911
1418871130845220875,130576
1418871101577441281,130576
1418870986095702017,130576
1418870900863250438,130576
1418870775310848004,130576
1418870774576918528,130576
1418870756625297409,130576
1418870755723522049,147660
1418870754196692992,130576
1418870692943208452,130576
1418870678095343619,130576
1418870524386717702,130576
1418870458091462661,130576
1418870446792007680,130576
1418870425753378818,130576
1418870414898393088,2503221
1418870343733678082,130576
1418870272506085379,130576
1418870268668284933,130576
1418870248095289345,130576
1418870229237739522,130576
1418870201416884226,130576
1418870174028079106,130576
1418870168843808768,130576
1418870163349323778,130576
1418870092901675008,94934
1418870083951075328,130575
1418870068822253568,130576
1418870046072446980,130576
1418870041760645121,130576
1418870036429688844,130576
1418870020801581056,130576
1418869937372860424,130576
1418869854707372045,130576
1418869829189214224,130576
1418869798830804997,130576
1418869791427805195,130576
1418869789271937031,130576
1418869771341373446,130576
1418869757533691912,130576
1418869745026281473,130576
1418869741905760265,130576
1418869697286660103,130576
1418869648603369475,130576
1418869615640387585,2101911
1418869615640387585,130575
1418869600523984896,130576
1418869564574736392,130576
1418869542428848128,130576
1418869438099644422,130576
1418869410215907333,130576
1418869405669371907,130576
1418869356621139976,130576
1418869354561740805,130576
1418869320747212808,130576
1418869248353619968,130576
1418869190916722691,130576
1418869171618787342,130576
1418869164190707716,130576
1418869141193302023,130576
1418869136038535169,130576
1418869134662803456,130576
1418869121169739776,130576
1418869015573712896,130576
1418868949245124609,130576
1418868919662751745,2101911
1418868901413154816,130576
1418868850590986241,130576
1418868844957949967,130576
1418868823617310724,130576
1418868794332569600,130576
1418868703404429328,130576
1418868691001819143,130576
1418868666746253313,130576
1418868621342920709,130576
1418868605509378050,130576
1418868603668008966,130576
1418868597993218056,130576
1418868549054083080,130576
1418868514002190338,130576
1418868460373872647,130576
1418868440027312132,130576
1418868440027312132,130576
1418868431433109511,130576
1418868426781700096,130576
1418868418648883207,130576
1418868352756367364,130576
1418868349774225414,130576
1418868339057827843,130576
1418868318619021322,130576
1418868316270075904,130576
1418868303552864256,130576
1418868281264513027,130576
1418868263027630083,2503221
1418868248972517386,130576
1418868185823076357,130576
1418868181502939136,130576
1418868180525670402,130576
1418868176121704451,130576
1418868159054979072,130576
1418868144160993280,2101911
1418868108975120394,130576
1418868078344122383,130576
1418868074460102666,130576
1418868068672057344,130576
1418868032739463171,132107
1418868014833930241,130576
1418867990091767808,130576
1418867954398105601,130576
1418867947762761729,130576
1418867941739728901,130576
1418867870952562691,130576
1418867845912399872,130575
1418867835879792642,130576
1418867835661598730,130576
1418867832767516673,130576
1418867807232606211,130576
1418867793521520644,130576
1418867775876050947,130576
1418867740677398533,130576
1418867710965030927,130576
1418867688986791940,130576
1418867667642036233,130576
1418867659748352003,143818
1418867621475270658,130576
1418867577925812228,130576
1418867565812756486,130576
1418867558808174593,130576
1418867558271361028,130576
1418867533004816392,130576
1418867522368122884,130576
1418867458807578624,130575
1418867456349720586,130576
1418867430349283331,130576
1418867413140004866,130576
1418867388120977411,130576
1418867365475987456,2101911
1418867363861209089,130576
1418867328654090241,130576
1418867328335425541,130576
1418867324443103232,130576
1418867252493959169,130576
1418867211498835973,130576
1418867160391241736,130576
1418867137125535748,130576
1418867112496480262,130576
1418867078644191232,130576
1418867040593620992,130576
1418867037540081664,147612
1418866985711153161,2101911
1418866977326698500,130576
1418866944174923783,130576
1418866942581092359,130576
1418866851933736966,130576
1418866836398030850,130576
1418866835882221569,130576
1418866804428918784,2503221
1418866790801805320,130576
1418866772921442308,130576
1418866749991276551,2101911
1418866707590955010,130575
1418866695599497229,2101911
1418866674007257090,2503221
1418866649034334214,130576
1418866621595234311,130576
1418866572807086082,130576
1418866545674031105,130576
1418866434638286856,130576
1418866416963530753,130576
1418866383904026625,130576
1418866368955523081,130576
1418866364991909894,130576
1418866341654802436,130576
1418866337523240961,130576
1418866301422948359,130576
1418866294217191424,2101911
1418866294183677952,130576
1418866285371351052,130576
1418866249732288513,130576
1418866240290914304,130576
1418866177200242694,130576
1418866111370645512,130576
1418866098699575298,130576
1418866069234663424,130576
1418866064843231238,130576
1418866048028319761,130576
1418866035806121996,130576
1418866032912044032,130576
1418865934299697156,130576
1418865889383002117,130576
1418865822420848644,130576
1418865813961035781,130576
1418865774819676162,130576
1418865771015548938,130576
1418865761490292739,130576
1418865747820953609,130576
1418865746927656960,130576
1418865740371972100,130576
1418865675322413061,147612
1418865637955342337,2101911
1418865628211974145,2101911
1418865618443542528,130576
1418865579201552387,130005
1418865540181934088,130576
1418865464068001799,130576
1418865458661535755,130576
1418865441498353673,130575
1418865425950003200,130576
1418865401665032198,130576
1418865384569065473,130576
1418865383101157378,130576
1418865297331732485,130576
1418865278398705669,130576
1418865272140804098,130576
1418865265425752070,130576
1418865261030035457,130576
1418865252440018944,130576
1418865230436831233,130575
1418865164552650759,130576
1418865163797684230,130576
1418865147335020544,130576
1418865146018025473,130576
1418865133342892034,130576
1418865124530663425,130576
1418865112434237443,130576
1418865098731499528,130576
1418865098597277698,130576
1418865010336489473,130576
1418865002446942208,130576
1418864957618364419,130576
1418864886638067712,130576
1418864761224192000,130576
1418864756581093380,130576
1418864736527998976,130576
1418864732929511425,130576
1418864719708966912,130576
1418864706530521089,130576
1418864636653416451,130576
1418864635600674816,130576
1418864634279329792,130576
1418864627128098818,130576
1418864620979331085,130576
1418864605833613312,130576
1418864605372293125,130576
1418864593036890118,130576
1418864568374267907,143892
1418864462858174466,130576
1418864409053736975,130576
1418864407988211712,130576
1418864395380150272,130576
1418864388216344582,130576
1418864377030131716,130576
1418864377030131716,130576
1418864375008571398,130576
1418864366917619712,130576
1418864303206248451,130576
1418864292460433409,130576
1418864255638687744,130576
1418864244230000640,130576
1418864209073422338,130576
1418864178526408704,130576
1418864123832590344,130576
1418864122637258753,130576
1418864017045659655,130576
1418864014378127363,130576
1418863992257359875,130576
1418863971835256840,130576
1418863970681856004,130576
1418863944480010247,130576
1418863935084765188,130576
1418863931511169031,130576
1418863931037306896,130576
1418863919427424257,130576
1418863880466489347,130576
1418863832102064135,130576
1418863827488235528,130576
1418863788955144201,130576
1418863775294398464,2101911
1418863769137123331,146190
1418863763290218497,130576
1418863741760909316,2101911
1418863731690385411,130576
1418863728582447110,2101911
1418863726829125632,130575
1418863682424029185,130576
1418863650010447881,130576
1418863606293217280,130576
1418863606008012802,130576
1418863579781074955,130576
1418863574529843201,130576
1418863557215756295,130576
1418863515037732873,130576
1418863506875691012,130576
1418863490677280771,130576
1418863484473851913,130576
1418863401879625741,2101911
1418863351132737541,130576
1418863320602451984,2101911
1418863293347807247,130576
1418863265086459904,130576
1418863259856293888,130576
1418863213983186951,130576
1418863187684823040,130575
1418863161269227527,130576
1418863152800755712,130576
1418863127400271874,130576
1418863117501620226,130576
1418863108177776643,130576
1418863094072238100,2101911
1418863074463952899,130576
1418863052133478404,130576
1418863042302025728,130576
1418863026539741190,130576
1418863023343742990,130576
1418863023343742990,130576
1418863004460978176,130576
1418863002590269441,130576
1418862985565642754,144470
1418862955941277700,130576
1418862846843265028,130576
1418862837234012176,130576
1418862805046882304,130576
1418862769957449728,130576
1418862709240733704,130576
1418862609349189632,130576
1418862587400310785,130576
1418862585529647106,130576
1418862506613919745,130576
1418862490721599493,130576
1418862481615826950,2101911
1418862480399425540,130576
1418862468508565510,130576
1418862461806125060,130576
1418862390926581760,130576
1418862379438415873,130576
1418862367832690694,130576
1418862347708366848,143761
1418862347708366848,143762
1418862297942986757,130576
1418862146574864389,130576
1418862131294793728,130571
1418862019080593411,130576
1418861997240819719,130576
1418861965162672128,130576
1418861956040208387,130576
1418861927883677696,2101911
1418861924087894016,130576
1418861899912028162,130576
1418861891103850496,130576
1418861869994070018,130576
1418861801333264396,130576
1418861753765486592,130576
1418861726901080064,130576
1418861688489717764,130576
1418861666759061506,130576
1418861551465996293,130576
1418861551465996293,130576
1418861542347530252,130576
1418861541521248262,144730
1418861524152733698,130576
1418861483337846796,130576
1418861430275813378,130576
1418861400848437248,130576
1418861366190895104,130576
1418861365310238725,130576
1418861349833150468,130576
1418861334167359489,130576
1418861332326191105,130576
1418861325875306497,130576
1418861293910597633,130576
1418861287644307466,130575
1418861287644307466,2101911
1418861268488708096,130576
1418861256631623682,130576
1418861232686239751,130576
1418861231105052672,2101911
1418861219730104330,130576
1418861205213650951,130576
1418861186523795461,130576
1418861185890455559,130576
1418861164688297984,130576
1418861138800902145,130576
1418861135126835207,130576
1418861118559244292,130576
1418861113291288582,2101911
1418861102935457802,130576
1418861088372924418,2101911
1418861050594840581,130576
1418861022153252875,130576
1418861017736617986,130576
1418861017384120320,130576
1418861005891854343,130576
1418860996362440707,130576
1418860975898386437,130576
1418860959305699340,130576
1418860947884572673,130576
1418860937965195276,130576
1418860924941787136,130576
1418860915613646863,130576
1418860880369000449,130576
1418860865777020941,147612
1418860824391786497,130576
1418860807505514500,130576
1418860804091351044,130576
1418860800215863296,130576
1418860794989658114,130576
1418860738370752516,132107
1418860734612639749,130576
1418860728564473864,130576
1418860713552998400,130576
1418860709354541067,130576
1418860708943564805,130576
1418860707412647943,130576
1418860592866242560,130576
1418860433742589952,2101911
1418860405108183041,130576
1418860365589487622,130576
1418860336732647434,130576
1418860317531152386,130576
1418860288414261256,130576
1418860284698152962,130576
1418860272832417796,130576
1418860176023621633,130576
1418860175935610886,143791
1418860153361862665,130576
1418860153319968775,140420
1418860141429018627,130576
1418860122282074113,130576
1418860058633510917,130576
1418860025049665537,123039
1418859971756896263,130576
1418859945328525312,2101911
1418859915947483140,130576
1418859912009076736,130576
1418859904073404431,130576
1418859901242253312,130576
1418859897580662791,130576
1418859870263021568,130576
1418859839699234819,130576
1418859743007870980,130576
1418859743007870980,130576
1418859736540319745,130576
1418859684258357250,130576
1418859646773833730,130576
1418859637177294849,130576
1418859635243687948,130576
1418859583024549888,130576
1418859577022447616,130576
1418859541941428230,2101911
1418859524610482177,130576
1418859493933322251,2101911
1418859485548974081,130576
1418859475214249986,130576
1418859405991424002,130576
1418859355126915072,130576
1418890583649701896,130576
1418890570169208838,130576
1418890494998888455,130576
1418890295479918592,130576
1418890252438044672,130576
1418890197257834499,145054
1418890158003343362,130576
1418890143994318848,130576
1418890084611407881,130576
1418898658779619343,130576
1418898658750312450,130576
1418898630887579652,130576
1418898625187438603,130576
1418898601707769871,130576
1418898583164579840,2101911
1418898574407094273,130576
1418898500142702607,130576
1418898487475908617,130576
1418898466890260488,130576
1418898413387751430,130576
1418898368365961218,130576
1418898350582161427,130576
1418898283355848705,130576
1418898265894842368,130576
1418898213222850560,130576
1418898208986746893,130576
1418898151403048969,130576
1418898133598232577,130576
1418898123053752320,145054
1418898110835744780,130576
1418897950470705160,130576
1418897872792309763,130576
1418897817947488258,130576
1418897693561266181,130576
1418897618307014663,130576
1418897580021350400,130576
1418897577123188746,130576
1418897573981655042,130576
1418897548568252417,130576
1418897515139710976,130576
1418897492951945216,130576
1418897406830260232,143818
1418897373623988226,130576
1418897351591272452,130576
1418897307148460039,130576
1418897291486842906,130576
1418897173194883079,130576
1418897120648650761,130576
1418897086167269383,130576
1418896955053334529,143761
1418896955053334529,143762
1418896880847687689,130576
1418896690283749384,144730
1418896653210226695,130576
1418896596549394433,130576
1418896590719303684,130576
1418896535455035392,130576
1418896519546249219,130575
1418896505210085385,130576
1418896503255490561,130576
1418896423471521796,130576
1418896397995286528,145054
1418896366768644099,2503221
1418896358724050947,130576
1418896319079493638,130576
1418896296304332817,130576
1418896289832607745,130576
1418896254457819138,130575
1418896222333644803,145054
1418896097020366861,130576
1418896018675011584,130576
1418896000576589829,130576
1418895965205979138,130575
1418895964438413318,130576
1418895956192505856,130576
1418895947627520000,130576
1418895839074865156,130576
1418895809458933764,130576
1418895789951172615,130576
1418895763535536138,130576
1418895762692378629,130576
1418895600293187586,130576
1418895591891951622,2101911
1418895477395832832,130576
1418895430189035534,130576
1418895418944016393,130576
1418895388241809409,130576
1418895375377838086,130576
1418895315135082498,130576
1418895291877527552,130576
1418895256532230144,130576
1418895177264029700,130576
1418895100135059466,130576
1418895059043373060,130576
1418895059034984461,145888
1418895052793864208,130576
1418895010112573441,130576
1418894960141602816,130576
1418894898951036941,130576
1418894880089284614,130576
1418894861533593612,130576
1418894849437220866,130576
1418894829837176832,130576
1418894828688093191,130576
1418894761390481409,130576
1418894577579266050,130576
1418894554070138884,130576
1418894520607854592,130576
1418894518598967301,143788
1418894472646176778,130576
1418894463229997060,130576
1418894462147760137,130576
1418894442505728000,130576
1418894300612419584,143818
1418894262163410959,130576
1418894247063916549,130576
1418894235839893511,130576
1418894228785012736,130576
1418894206962081792,130576
1418894181767028741,130576
1418893967425421312,130576
1418893914560466945,130576
1418893906062815235,130576
1418893883312795648,130576
1418893867970007040,130576
1418893826740023296,144470
1418893782599147520,130576
1418893767109615617,134775
1418893583021748228,130576
1418893555339255809,130576
1418893537203064832,130576
1418893482060619785,130576
1418893459684044803,130576
1418893420446195712,130576
1418893397159563273,130576
1418893207786508288,130576
1418893124605186064,130576
1418893084516102144,130576
1418893083664654343,130576
1418893020670296064,130576
1418893010343968769,130576
1418892984024592384,120667
1418892942580887552,130576
1418892920237662208,130576
1418892898821672966,130576
1418892892505092096,130576
1418892886033145856,130576
1418892848435535876,130576
1418892848414478349,130576
1418892848397758465,130576
1418892820622893056,146782
1418892779883687936,130576
1418892776935149569,130576
1418892706357682197,130576
1418892542783991823,130576
1418892534051450885,130576
1418892361854238726,130576
1418892301921931270,130576
1418892123034857478,130576
1418892123034857478,147660
1418892032303681539,130576
1418892032303681539,130576
1418891997658718208,130576
1418891988112400388,130576
1418891976968216588,130576
1418891869002534918,130576
1418891849830383618,130576
1418891831853551617,130576
1418891828112154624,130576
1418891820994543621,130576
1418891779605028864,130576
1418891754766585866,130576
1418891754766585866,130576
1418891717739175937,130576
1418891707890864130,130575
1418891700735463426,130576
1418891582410002446,2101911
1418891581894144006,130576
1418891554597576719,130576
1418891538021629960,130576
1418891535886782469,130576
1418891527233937412,132107
1418891526680190976,130576
1418891523589029889,130576
1418891516140048385,130576
1418891499761278983,130576
1418891489946607625,130576
1418891477787217921,130576
1418891381326585857,130576
1418891367951044625,130576
1418891358136381443,130576
1418891307624189952,130576
1418891259993858057,130576
1418891189798031365,130576
1418891178154631169,145054
1418891124865998850,130576
1418891093391945734,130576
1418891075876315136,130576
1418891004032204801,130576
1418890992330199052,130576
1418890991726174208,130576
1418890986512691212,130576
1418890945735634947,130576
1418890859018432516,130576
1418890814797848576,130576
1418890812205764612,130576
1418890725048164359,130576
1418890723378798597,130576
1418890704223444994,2101911
1418914625526042631,130576
1418914569741869078,130576
1418914495284408320,130576
1418914468797485063,130576
1418914451613433858,130576
1418914439403876364,130576
1418914421343068160,130576
1418914396915576835,130576
1418914357166153731,118239
1418914352162250752,130576
1418914320440872965,130576
1418914278610915328,130576
1418914194339115008,130576
1418914130480795670,130576
1418914117994360841,130576
1418914110654193665,130576
1418913913324900352,130576
1418913851446280198,130576
1418913709938810880,145888
1418913673670709256,130576
1418913625708896256,130576
1418913596810141706,130576
1418913560596557825,130576
1418913504107630593,130576
1418913492439085057,145888
1418913487317766147,130576
1418913474890145798,130576
1418913466170200074,130576
1418913405939986437,130576
1418913305557708809,2503221
1418913217494016005,130576
1418913172346507272,130576
1418913160115916808,130576
1418913091346075648,130576
1418917645408215042,130576
1418917629947879424,130576
1418917467305517064,130576
1418917454303174660,142358
1418917437823668229,130576
1418917379954913282,130576
1418917291241218053,130576
1418917219539595266,130576
1418917213365473283,130576
1418917148194492417,130576
1418917103575388170,130576
1418917031169204231,130576
1418917023204233235,130576
1418916999971880964,129593
1418916981068140556,130576
1418916870669885449,130576
1418916845030105092,130576
1418916814357155855,130576
1418916782438486019,130576
1418916722770382851,145888
1418916660170432515,130576
1418916653719605251,126998
1418916524254015494,130576
